115,./src/main/java/org/apache/maven/plugin/version/PluginVersionRequest.java
115,./src/main/java/org/apache/maven/plugin/prefix/PluginPrefixRequest.java
115,./src/main/java/org/apache/maven/lifecycle/internal/DependencyContext.java
115,./src/main/java/org/apache/maven/artifact/repository/layout/DefaultRepositoryLayout.java
114,./src/main/java/org/apache/maven/project/DefaultDependencyResolutionResult.java
113,./src/main/java/org/apache/maven/repository/legacy/metadata/MetadataResolutionRequest.java
112,./src/main/java/org/apache/maven/DefaultArtifactFilterManager.java
111,./src/test/java/org/apache/maven/project/harness/PomTestWrapper.java
111,./src/main/java/org/apache/maven/lifecycle/internal/DefaultMojoExecutionConfigurator.java
111,./src/main/java/org/apache/maven/execution/DefaultMavenExecutionResult.java
110,./src/test/java/org/apache/maven/lifecycle/internal/stub/LoggerStub.java
110,./src/main/java/org/apache/maven/project/DefaultProjectBuildingResult.java
110,./src/main/java/org/apache/maven/plugin/version/PluginVersionResolutionException.java
110,./src/main/java/org/apache/maven/lifecycle/internal/ProjectSegment.java
109,./src/test/java/org/apache/maven/project/EmptyLifecycleExecutor.java
109,./src/test/java/org/apache/maven/lifecycle/internal/stub/ProjectDependenciesResolverStub.java
109,./src/main/java/org/apache/maven/plugin/internal/WagonExcluder.java
109,./src/main/java/org/apache/maven/artifact/resolver/ResolutionListener.java
108,./src/main/java/org/apache/maven/toolchain/RequirementMatcherFactory.java
107,./src/main/java/org/apache/maven/lifecycle/LifecycleExecutionException.java
107,./src/main/java/org/apache/maven/artifact/resolver/filter/AbstractScopeArtifactFilter.java
106,./src/test/java/org/apache/maven/execution/scope/internal/MojoExecutionScopeTest.java
106,./src/main/java/org/apache/maven/project/ReactorModelPool.java
106,./src/main/java/org/apache/maven/project/artifact/ProjectArtifact.java
105,./src/test/java/org/apache/maven/project/harness/Xpp3DomAttributePointer.java
105,./src/test/java/org/apache/maven/exception/DefaultExceptionHandlerTest.java
104,./src/main/java/org/apache/maven/plugin/PluginArtifactsCache.java
103,./src/main/java/org/apache/maven/project/artifact/ProjectArtifactsCache.java
102,./src/main/java/org/apache/maven/toolchain/merge/MavenToolchainMerger.java
101,./src/test/java/org/apache/maven/project/canonical/CanonicalProjectBuilderTest.java
101,./src/main/java/org/apache/maven/plugin/ExtensionRealmCache.java
100,./src/main/java/org/apache/maven/classrealm/ClassRealmRequest.java
99,./src/main/java/org/apache/maven/artifact/resolver/filter/AndArtifactFilter.java
98,./src/test/java/org/apache/maven/project/ExtensionDescriptorBuilderTest.java
98,./src/main/java/org/apache/maven/project/ProjectBuilder.java
